sign	id	agew	heightw	weightw	want_dietw	durationw	waistw	bmiw	recnetw	agew_n	heightw_n	weightw_n	want_dietw_n	durationw_n	waistw_n	bmiw_n	recnetw_n	ableage	sex	married_r	purable	add0	add1	add2	d1	d2	d3	d4	lp1	lp2	lp3	lp4	lp5	lp6	lp7	lp8	lp9	diet_pur1	diet_pur2	diet_pur3	diet_pur4	diet_pur5	EXP1	EXP2	EXP3	EXP4	EXP5	EXP6	EXP7	EXP8	EXP9	EXP10	PG01																																																																																																																																																										
0	woorijm	27	158	50	45	280	26	20.02884153	36	0.555555556	0.222222222	0.1	0.08	0.698209719	0.125	0.241275404	0.375	1	1	1	1	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																										
0	chun5960	27	168	58	55	7	27	20.54988662	3	0.555555556	0.777777778	0.366666667	0.48	0	0.25	0.273057665	0	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																										
0	eunha4168	20	157	52	47	155	27	21.09619051	8	0.166666667	0.166666667	0.166666667	0.16	0.378516624	0.25	0.306380641	0.056818182	1	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																										
0	sat1600	17	163	77	68	375	33	28.98114344	32	0	0.5	1	1	0.941176471	1	0.787340234	0.329545455	0	1	1	0	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0																																																																																																																																																										
0	0408go	34	165	72	65	80	28.24596758	26.44628099	80	0.944444444	0.611111111	0.833333333	0.88	0.186700767	0.405745947	0.632720869	0.875	1	1	0	0	0	0	1	1	0	1	0	1	0	1	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0																																																																																																																																																										
0	jaina	28	170	72	62	18	28.24596758	24.91349481	18	0.611111111	0.888888889	0.833333333	0.76	0.028132992	0.405745947	0.539225293	0.170454545	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0																																																																																																																																																										
0	thdrudfkd	28	161	49	45	81	25	18.90359168	10	0.611111111	0.388888889	0.066666667	0.08	0.189258312	0	0.172638379	0.079545455	1	1	1	1	1	0	0	0	1	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																										
0	hihiyun	22	163	53	48	382	28	19.94805977	81	0.277777778	0.5	0.2	0.2	0.959079284	0.375	0.236347947	0.886363636	1	1	1	1	1	0	0	0	1	0	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0																																																																																																																																																										
0	clahj	25	160	49	45	302	28.24596758	19.140625	27	0.444444444	0.333333333	0.066666667	0.08	0.754475703	0.405745947	0.187096734	0.272727273	1	1	1	1	1	0	0	1	1	0	0	1	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0																																																																																																																																																										
0	sg80829	19	172	65	63	7	28.24596758	21.97133586	3	0.111111111	1	0.6	0.8	0	0.405745947	0.359762006	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																										
0	pjhee72	29	160	58	54	7	28.24596758	22.65625	3	0.666666667	0.333333333	0.366666667	0.44	0	0.405745947	0.401539811	0	1	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																										
0	sky99999	19	157	60	47	259	30	24.34175829	91	0.111111111	0.166666667	0.433333333	0.16	0.644501279	0.625	0.504350999	1	0	1	1	0	0	1	0	0	1	0	0	1	1	1	0	0	1	1	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0																																																																																																																																																										
0	perdend	22	163	56	48	307	30	21.07719523	25	0.277777778	0.5	0.3	0.2	0.767263427	0.625	0.305221983	0.25	1	1	1	1	0	1	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0																																																																																																																																																										
0	heeya2612	19	163	53	49	22	28.24596758	19.94805977	22	0.111111111	0.5	0.2	0.24	0.038363171	0.405745947	0.236347947	0.215909091	0	1	1	0	0	0	1	0	0	0	0	1	1	1	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0																																																																																																																																																										
0	thwanga	21	169	60	48	92	28.24596758	21.0076678	47	0.222222222	0.833333333	0.433333333	0.2	0.217391304	0.405745947	0.300981009	0.5	1	1	1	1	1	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0																																																																																																																																																										
0	chinhyang	21	160	50	47	25	28.24596758	19.53125	25	0.222222222	0.333333333	0.1	0.16	0.046035806	0.405745947	0.210923743	0.25	1	1	1	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0																																																																																																																																																										
0	38317qeen	18	160	55	51	223	27	21.484375	11	0.055555556	0.333333333	0.266666667	0.32	0.552429668	0.25	0.330058786	0.090909091	0	1	1	0	1	0	0	0	0	0	0	1	0	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0																																																																																																																																																										
0	deamury	23	165	60	53	298	28	22.03856749	9	0.333333333	0.611111111	0.433333333	0.4	0.744245524	0.375	0.363862944	0.068181818	1	1	1	1	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0																																																																																																																																																										
0	diva93	28	158	49	44	325	28.24596758	19.6282647	87	0.611111111	0.222222222	0.066666667	0.04	0.813299233	0.405745947	0.216841362	0.954545455	1	1	1	1	0	1	0	1	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0																																																																																																																																																										
0	twopuppies	29	160	50	47	7	28.24596758	19.53125	5	0.666666667	0.333333333	0.1	0.16	0	0.405745947	0.210923743	0.022727273	1	1	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																										
0	dlalghd	25	154	51	43	300	27	21.50446956	88	0.444444444	0	0.133333333	0	0.749360614	0.25	0.331284496	0.965909091	1	1	1	1	0	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0																																																																																																																																																										
0	phratia	22	157	48	46	398	28.24596758	19.47340663	5	0.277777778	0.166666667	0.033333333	0.12	1	0.405745947	0.207395463	0.022727273	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0																																																																																																																																																										
0	psujung2	21	162	54	48	8	28	20.57613169	8	0.222222222	0.444444444	0.233333333	0.2	0.002557545	0.375	0.274658539	0.056818182	1	1	1	1	1	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0																																																																																																																																																										
0	hansong	19	154	56	43	283	29	23.61275089	78	0.111111111	0	0.3	0	0.705882353	0.5	0.459883631	0.852272727	0	1	1	0	0	0	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0																																																																																																																																																										
0	ohjy04111	20	169	58	50	213	29	20.30741221	58	0.166666667	0.833333333	0.366666667	0.28	0.52685422	0.5	0.258267419	0.625	1	1	1	1	0	0	1	1	1	0	0	1	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0																																																																																																																																																										
0	memiyoung	18	161	52	46	22	26	20.06095444	13	0.055555556	0.388888889	0.166666667	0.12	0.038363171	0.125	0.2432342	0.113636364	0	1	1	0	0	1	0	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																										
0	toy7942486	22	166	55	51	76	26	19.95935549	34	0.277777778	0.666666667	0.266666667	0.32	0.176470588	0.125	0.237036954	0.352272727	1	1	1	1	1	0	0	1	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0																																																																																																																																																										
0	durud98	22	161	73	68	151	33	28.16249373	53	0.277777778	0.388888889	0.866666667	1	0.368286445	1	0.737404941	0.568181818	1	1	1	1	0	0	1	0	1	0	0	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0																																																																																																																																																										
0	dir81	20	165	76	68	195	29	27.91551882	40	0.166666667	0.611111111	0.966666667	1	0.480818414	0.5	0.722340178	0.420454545	1	1	1	1	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0																																																																																																																																																										
0	dang2sun	25	155	55	45	33	28.24596758	22.89281998	33	0.444444444	0.055555556	0.266666667	0.08	0.066496164	0.405745947	0.415969904	0.340909091	1	1	1	1	0	0	1	0	1	0	0	1	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0																																																																																																																																																										
0	beak621	33	160	51	47	67	26	19.921875	67	0.888888889	0.333333333	0.133333333	0.16	0.153452685	0.125	0.234750751	0.727272727	1	1	1	1	0	0	1	0	0	0	1	1	0	1	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0																																																																																																																																																										
0	esjong	30	163	52	45	26	27	19.57168128	23	0.722222222	0.5	0.166666667	0.08	0.04859335	0.25	0.213389935	0.227272727	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																										
0	fantastic00	22	156	47	45	327	28.24596758	19.31295201	35	0.277777778	0.111111111	0	0.08	0.818414322	0.405745947	0.197608189	0.363636364	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																										
0	seom07	23	166	54	48	38	26	19.59645812	38	0.333333333	0.666666667	0.233333333	0.2	0.079283887	0.125	0.214901252	0.397727273	1	1	1	1	1	0	0	1	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0																																																																																																																																																										
0	loveloa	19	161.9	70	50	173	30	26.70572315	35	0.111111111	0.438888889	0.766666667	0.28	0.42455243	0.625	0.6485461	0.363636364	0	1	1	0	0	0	1	0	1	0	0	1	0	1	1	1	1	1	0	1	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0																																																																																																																																																										
0	hidewithhide	17	165	65	45	21	28.24596758	23.87511478	21	0	0.611111111	0.6	0.08	0.035805627	0.405745947	0.475887079	0.204545455	0	1	1	0	0	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0																																																																																																																																																										
0	gogksk	22	167	63	59	260	28.24596758	22.58955144	57	0.277777778	0.722222222	0.533333333	0.64	0.647058824	0.405745947	0.397471389	0.613636364	1	1	1	1	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	1	1	0	0	0	1	0	0																																																																																																																																																										
0	wjky	28	165	70	68	398	33	25.71166208	7	0.611111111	0.611111111	0.766666667	1	1	1	0.587911215	0.045454545	1	1	0	0	0	1	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0																																																																																																																																																										
0	sjsat41	17	162	56	56	208	28	21.33821064	9	0	0.444444444	0.3	0.52	0.514066496	0.375	0.321143177	0.068181818	0	1	1	0	0	0	1	0	1	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0																																																																																																																																																										
0	khch	17	170	55	50	47	28.24596758	19.03114187	47	0	0.888888889	0.266666667	0.28	0.10230179	0.405745947	0.180418576	0.5	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0																																																																																																																																																										
